name,category,address,zip,city,phone,email,website,contact_page
홍치과의원,amenity:dentist,"48 남녕로, 제주시, 63128",63128,Sappington,+82 64 746 9427,,,
110 Coffee,amenity:cafe,"110 Jalan Kyai Haji Agus Salim, 63129",63129,Oakville,+6288908889110,project110mn@gmail.com,https://linktr.ee/110madiun,
Big Lots,shop:department_store,"4433 Lemay Ferry Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-845-8630,,https://local.biglots.com/mo/saint-louis/4433-lemay-ferry-rd,
Chick-fil-A,amenity:fast_food,"4125 Lemay Ferry Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-845-3499,,https://www.chick-fil-a.com/locations/mo/south-county,https://www.chick-fil-a.com/locations/mo/south-county#about-us
Dick's Sporting Goods,shop:sports,"590 South County Center Way, South County, MO, 63129",63129,Oakville,+1 314-416-1905,,https://stores.dickssportinggoods.com/mo/south-county/1086/,https://stores.dickssportinggoods.com/mo/south-county/1086/
Dollar General,shop:variety_store,"4488 Lemay Ferry Road, 63129",63129,Oakville,,,https://www.dollargeneral.com/store-directory/mo/saint-louis/10880,
Dollar Tree,shop:variety_store,"4411 Lemay Ferry Road, 63129",63129,Oakville,,,https://www.dollartree.com/locations/mo/saint-louis/2527/,
Domino's,amenity:fast_food,"4551 Telegraph Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-846-6600,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/st-louis/4551-telegraph-road,https://www.dominos.com/en/about-pizza/
Dunkin',amenity:fast_food,"4220 Telegraph Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-416-1923,development_sites@dunkinbrands.com,https://locations.dunkindonuts.com/en/mo/saint-louis/4220-telegraph-rd/349731,https://www.dunkindonuts.com/en/about/contact-us/faqs
EZ Streett,shop:convenience,"4123 Telegraph Road, 63129",63129,Oakville,,,,
Jack in the Box,amenity:fast_food,"4500 Lemay Ferry Road, 63129",63129,Oakville,,,,
JD’s,shop:hairdresser,"6049 Telegraph Road, 63129",63129,Oakville,,,,
Jimmy John's,amenity:fast_food,"4530 Lemay Ferry Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-845-1690,,https://locations.jimmyjohns.com/mo/st-louis/sandwiches-1703.html,https://www.jimmyjohns.com/contact-us/feedback
Keller Plaza 8,amenity:cinema,"4572 Lemay Ferry Road, St Louis, 63129",63129,Oakville,,,,
KFC,amenity:fast_food,"4071 Union Road, Saint Louis, MO, 63129",63129,Oakville,,,https://locations.kfc.com/mo/saint-louis/4071-union-road,https://www.kfc.com/contact
Kitchen Parts Plus,shop:appliance,"St. Louis, MO, 63129",63129,Oakville,+1 314-416-9400,mail@kitchenpartsplus.com,https://kitchenpartsplus.com,https://kitchenpartsplus.com/contact-us/
McDonald's,amenity:fast_food,"5537 Telegraph Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-892-1310,,https://www.mcdonalds.com/us/en-us/location/10476.html,https://www.mcdonalds.com/us/en-us/contact-us.html
McDonald's,amenity:fast_food,"4407 Lemay Ferry Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-892-0550,,https://www.mcdonalds.com/us/en-us/location/27040.html,https://www.mcdonalds.com/us/en-us/contact-us.html
Nancy's Urban Tower Farm LLC,shop:agrarian,"4530 Lemay Ferry Road, St Louis, MO, 63129",63129,Oakville,+1-314-742-1217,nancysurbantowerfarm@gmail.com,https://www.nancysurbantowerfarm.com/,
Oberweis,shop:dairy,"4590 Telegraph Road, Oakville, MO, 63129",63129,Oakville,+1 314 416 9600,,https://www.oberweis.com/ice-cream-and-dairy-stores/Oakville,
Old Navy,shop:clothes,"4498 Lemay Ferry Road, 63129",63129,Oakville,,,,
Papa John's,amenity:fast_food,"6057 Telegraph Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-845-8500,,https://locations.papajohns.com/united-states/mo/63129/saint-louis/6057-telegraph-road,https://locations.papajohns.com/united-states/mo/63129/saint-louis/6057-telegraph-road
Peaceful Massage,shop:massage,"6033 Telegraph Road, 63129",63129,Oakville,,,,
PetSmart,shop:pet,"4451 Lemay Ferry Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-416-4251,,https://www.petsmart.com/stores/us/mo/saint-louis-store1134.html,https://www.petsmart.com/account/contact
Popeyes,amenity:fast_food,"4103 First Missouri CU Drive, Saint Louis, MO, 63129",63129,Oakville,+1 314-416-9464,,https://www.popeyes.com/store-locator/store/restaurant_84984,https://www.popeyes.com/store-locator/store/restaurant_84984
Qdoba,amenity:fast_food,"83 South County Center Way, Saint Louis, MO, 63129",63129,Oakville,+1 314-416-9800,,https://locations.qdoba.com/us/mo/st--louis/90-s-county-center-wy.html,
Quality Sight and Sound,shop:electronics,"4456 Telegraph Road, St. Louis, MO, 63129",63129,Oakville,+1-314-892-2680,,https://qualitysightandsound.com,
Rich’s Frozen Custard,amenity:ice_cream,"6065 Telegraph Road, 63129",63129,Oakville,,,,
Sam's Club,shop:wholesale,"4512 Lemay Ferry Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-892-5579,,https://www.samsclub.com/club/st-louis-mo-sams-club/8205,https://www.samsclub.com/club/st-louis-mo-sams-club/8205
St. Louis Bread Company,amenity:fast_food,"5696 Telegraph Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-846-6800,,https://locations.panerabread.com/mo/st-louis/5696-telegraph-road.html,https://locations.panerabread.com/en-us/company/about-panera.html
Star Nails,shop:beauty,"6031 Telegraph Road, 63129",63129,Oakville,,,,
Subway,amenity:fast_food,"5530 Telegraph Road, St Louis, MO, 63129",63129,Oakville,+1 314-487-5959,,https://restaurants.subway.com/united-states/mo/st-louis/5530-telegraph-rd,https://www.subway.com/en-US/ContactUs/GuestCare
Taco Bell,amenity:fast_food,"5453 Telegraph Road, Saint Louis, MO, 63129",63129,Oakville,+1 314-892-4412,,https://locations.tacobell.com/mo/saint-louis/5453-telegraph-road.html,https://locations.tacobell.com/mo/saint-louis/5453-telegraph-road/breakfast.html
Tribble Vapors,shop:e-cigarette,"6055 Telegraph Road, 63129",63129,Oakville,,,,
Walgreens,amenity:pharmacy,"5414 Telegraph Road, St. Louis, 63129",63129,Oakville,,,,
Walgreens,shop:chemist,"4400 Lemay Ferry Road, 63129",63129,Oakville,,,https://www.walgreens.com/locator/walgreens-4400+lemay+ferry+rd-saint+louis-mo-63129/id=5228,https://www.walgreens.com/youraccount/clhistory/contactlenshist.jsp
White Castle,amenity:fast_food,"4395 Lemay Ferry Road, 63129",63129,Oakville,,,,
신한온누리약국,amenity:pharmacy,"74 도령로, 제주시, 63129",63129,Oakville,+82 64 744 1783,,,
오름아래약국,amenity:pharmacy,"18 삼무로, 제주시, 63129",63129,Oakville,+82 64 805 2093,,,
오복류치과의원,amenity:dentist,"76 도령로, 제주시, 63129",63129,Oakville,+82 64 749 2233,,,
오복치과의원,amenity:dentist,"76 도령로, 제주시, 63129",63129,Oakville,+82 64 743 2875,,,
올레약국,amenity:pharmacy,"64 도령로, 제주시, 63129",63129,Oakville,+82 64 713 4886,,,
일품약국,amenity:pharmacy,"23 제원1길, 제주시, 63129",63129,Oakville,+82 64 745 5589,,,
하이치과의원,amenity:dentist,"2 삼무로, 제주시, 63129",63129,Oakville,+82 64 749 7528,,,
Ait3 Wireless and Smoke,shop:e-cigarette,"7844 Olive Boulevard, University City, MO, 63130",63130,University City,,,,
Aldi,shop:supermarket,"7701 Olive Boulevard, University City, MO, 63130",63130,University City,+1 855-955-2534,,https://stores.aldi.us/mo/university-city/7701-olive-blvd,https://www.aldi.us/store/aldi/pages/about-aldi
Alexander Reed Cleaners,shop:dry_cleaning,"1220 North and South Road, 63130",63130,University City,+1 314-863-9660,,https://www.alexanderreedcleaners.com/,https://www.alexanderreedcleaners.com/about/
Avalon Exchange,shop:second_hand,"6392 Delmar Boulevard, University City, MO, 63130",63130,University City,+1 314-725-2760,avalonstl@yahoo.com,https://avalonexchange.com/st-louis-mo/,
Ben & Jerry's,amenity:ice_cream,"6380 Delmar Boulevard, University City, MO, 63130",63130,University City,+1-314-721-8887,ucity@iccbenjerry.com,https://www.benjerry.com/ucity,https://www.benjerry.com/contact-us
Big River Running Company,shop:shoes;sports,"608;606 North and South Road, University City, MO, 63130",63130,University City,+1 314-727-4786,,https://bigriverrunning.com/running-shoesuniversity-city-mo/,
Blueprint Coffee,amenity:cafe,"6225 Delmar Boulevard, 63130",63130,University City,+1 314-266-6808,orders@blueprintcoffee.com,https://blueprintcoffee.com,https://blueprintcoffee.com/about-us/
Boost Mobile,shop:mobile_phone,"Olive Boulevard, University City, MO, 63130",63130,University City,,,,
Bridge Bread,shop:bakery,"616 North Skinker Boulevard, 63130",63130,University City,,info@bridgebread.org,https://bridgebread.org/,
Cha i Enjoy,shop:tea,"6331 Delmar Boulevard, 63130",63130,University City,+1-314-932-5779,chaienjoydelmar@gmail.com,https://www.chaienjoystl.com/,
Crescent Plumbing Supply,shop:doityourself,"6614 Olive Boulevard, 63130",63130,University City,,,,
CVS Pharmacy,amenity:pharmacy,"6920 Olive Boulevard, University City, MO, 63130",63130,University City,,,https://www.cvs.com/store-locator/university-city-mo-pharmacies/6920-olive-blvd-university-city-mo-63130/storeid=18019?WT.mc_id=LS_GOOGLE_RX_18019,
Domino's,amenity:fast_food,"7018 Pershing Avenue, Saint Louis, MO, 63130",63130,University City,+1 314-726-3030,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/saint-louis/7018-pershing-ave,https://www.dominos.com/en/about-pizza/
Domino's,amenity:fast_food,"6963 Olive Boulevard, University City, MO, 63130",63130,University City,+1 314-862-3030,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/university-city/6963-olive-blvd,https://www.dominos.com/en/about-pizza/
Emporium Smoke Shop,shop:yes,"6254 Delmar Boulevard, Saint Louis, 63130",63130,University City,,,,
Found.,shop:second_hand,"6325 Delmar Boulevard, 63130",63130,University City,+1 314-833-3474,fbtp.rocks@gmail.com,https://foundbythepound.com/,https://foundbythepound.com/about-us/
Gas Mart,shop:convenience,"6700 Olive Boulevard, Saint Louis, MO, 63130",63130,University City,,,https://map.bp.com/en-US/US/gas-station/university-city/bp/00517676667006313000100000000000,https://map.bp.com/en-US/US/gas-station/university-city/bp/00517676667006313000100000000000
Goodwill,shop:second_hand,"6531 Olive Boulevard, 63130",63130,University City,,,,
Green Center,office:foundation,"8025 Blackberry Avenue, University City, MO, 63130",63130,University City,+1-314-725-8314,,,
Hi/Tec Copy Center,shop:copyshop,"375 North Big Bend Boulevard, Saint Louis, MO, 63130",63130,University City,+13148634111,,,
Hitea,amenity:cafe,"6677 Delmar Boulevard, 63130",63130,University City,+1 314-449-6444,,https://www.hiteauniversitycity.com,https://www.hiteauniversitycity.com/
Jack in the Box,amenity:fast_food,"6950 Olive Boulevard, University City, MO, 63130",63130,University City,+1 314-862-6070,,https://locations.jackinthebox.com/us/mo/university-city/6950-olive-blvd,https://jackinthebox.com/contact
Kaldi's Coffee,amenity:cafe,"270 North Skinker Boulevard, Saint Louis, MO, 63130",63130,University City,+1 314-862-4447,info@kaldiscoffee.com,https://kaldiscoffee.com/pages/location-kayaks,
KC Beauty Supply,shop:beauty,"7880 Olive Boulevard, University City, MO, 63130",63130,University City,,,,
"Laciny Bros., Inc.",craft:metal_construction,63130,63130,University City,+1 314-862-8330,,https://www.lacinybros.com,https://www.lacinybros.com/contact.html
Lee's Famous Recipe Chicken,amenity:fast_food,"6221 Vernon Avenue, University City, MO, 63130",63130,University City,,,,
Lupton Chapel,shop:funeral_directors,"7233 Delmar Boulevard, University City, MO, 63130",63130,University City,,,,
McDonald's,amenity:fast_food,"8127 Olive Boulevard, University City, MO, 63130",63130,University City,+1 314-994-1435,,https://www.mcdonalds.com/us/en-us/location/670.html,https://www.mcdonalds.com/us/en-us/contact-us.html
Meshuggah Café,amenity:cafe,"6269 Delmar Boulevard, 63130",63130,University City,,,https://meshuggahonline.square.site/,https://meshuggahonline.square.site/
Millbrook Pharmacy,amenity:pharmacy,"7010 Pershing Avenue, University City, MO, 63130",63130,University City,,,,
mySci Resource Center,office:yes,63130,63130,University City,+1 314-935-9856,schoolpartnership@wustl.edu,https://myscipartners.com/,https://myscipartners.com/contact-us/
Olive Supermarket,shop:supermarket,"8041 Olive Boulevard, St. Louis, MO, 63130",63130,University City,+1-314-997-5168,info@yummy99.com,https://olive-supermarket-inc.mailchimpsites.com/,https://olive-supermarket-inc.mailchimpsites.com/
Papa John's,amenity:fast_food,"8107 Olive Boulevard, University City, MO, 63130",63130,University City,+1 314-569-5800,,https://locations.papajohns.com/united-states/mo/63130/university-city/8107-olive-boulevard,
Schnucks,shop:supermarket,"6920 Olive Boulevard, University City, MO, 63130",63130,University City,,,https://locations.schnucks.com/mo-st-louis-125/,https://locations.schnucks.com/contact-us
Snarf's Sandwiches,amenity:fast_food,"360 North Skinker Boulevard, 63130",63130,University City,,skinker@snarfsstl.com,https://www.eatsnarfs.com/,
St. Louis Antiques,shop:antiques,"801 North Skinker Boulevard, 63130",63130,University City,,,,
Starbucks,amenity:cafe,"6621 Delmar Boulevard, University City, MO, 63130",63130,University City,+1 314-862-2664,,https://www.starbucks.com/store-locator/store/15853/delmar-loop-6621-delmar-blvd-university-city-mo-631304544-us,https://www.starbucks.com/store-locator/store/15853/delmar-loop-6621-delmar-blvd-university-city-mo-631304544-us
Subterranean Books,shop:books,"6271 Delmar Boulevard, 63130",63130,University City,+1 314-862-6100,info@subbooks.com,https://store.subbooks.com/,
Subway,amenity:fast_food,"7888 Olive Boulevard, University City, MO, 63130",63130,University City,+1 314-863-0029,,https://restaurants.subway.com/united-states/mo/university-city/7888-olive-blvd,https://www.subway.com/en-US/ContactUs/GuestCare
Taco Bell,amenity:fast_food,"851 North Skinker Boulevard, Saint Louis, MO, 63130",63130,University City,+1 314-863-3315,,https://locations.tacobell.com/mo/saint-louis/851-n-skinker-blvd.html,https://locations.tacobell.com/mo/saint-louis/851-n-skinker-blvd/breakfast.html
The Black Rep,amenity:theatre,"813 North Skinker Boulevard, 63130",63130,University City,+1 314-534-3810,info@theblackrep.org,https://www.theblackrep.org,
The Loop Laundry,shop:laundry,"877 Kingsland Avenue, 63130",63130,University City,+1 314-725-1567,,,
The School District of University City,office:government,"7700 Olive Boulevard, 63130",63130,University City,+1 314-290-4000,communications@ucityschools.org,https://www.ucityschools.org,
Tous les Jous,shop:bakery,"6681 Delmar Boulevard, 63130",63130,University City,+1 314-926-0799,,https://tljus.com/,https://tljus.com/contact
Trusted Shearz,shop:hairdresser,"7852 Olive Boulevard, University City, MO, 63130",63130,University City,,,,
U City Farmers,shop:farm,"6655 Delmar Boulevard, 63130",63130,University City,,,https://midwestfarmersmarkets.org/u-city-farmers-market/,https://midwestfarmersmarkets.org/contact/
United Provisions,shop:supermarket,"6241 Delmar Boulevard, St. Louis, 63130",63130,University City,+1 314-833-5699,info@unitedprovisions.com,https://unitedprovisions.com/,https://unitedprovisions.com/contact/
Walgreens,amenity:pharmacy,"7501 Olive Boulevard, 63130",63130,University City,,,,
White Castle,amenity:fast_food,"7380 Olive Boulevard, University City, MO, 63130",63130,University City,+13147276854,snapchat@whitecastle.com,http://www.whitecastle.com/,http://www.whitecastle.com/
ALDI,shop:supermarket,"12145 Manchester Road, Des Peres, 63131",63131,Des Peres,,,https://stores.aldi.us/mo/des-peres/12145-manchester-rd,https://www.aldi.us/store/aldi/pages/about-aldi
BP Shop,shop:convenience,"814 South Lindbergh Boulevard, Ladue, 63131",63131,Des Peres,,,,
Chick-fil-A,amenity:fast_food,"184 West County Center Spc North, Des Peres, MO, 63131",63131,Des Peres,+1 314-314-6618,,https://www.chick-fil-a.com/locations/mo/west-county-center,https://www.chick-fil-a.com/locations/mo/west-county-center#about-us
Chipotle,amenity:fast_food,"13307 Manchester Road, Des Peres, MO, 63131",63131,Des Peres,+1 314-403-8001,mo.3943.mancheste@chipotle.com,https://locations.chipotle.com/mo/des-peres/13307-manchester-rd,https://chipotle.com/rewards
Chipotle,amenity:fast_food,"80 West County Center, Des Peres, MO, 63131",63131,Des Peres,+1 314-677-2010,mo.2213.wcomallfc@chipotle.com,https://locations.chipotle.com/mo/des-peres/80-w-county-ctr,https://chipotle.com/rewards
Claychester Cleaners,shop:dry_cleaning,"12026 Manchester Road, 63131",63131,Des Peres,+1-314-822-9090,,,
Des Peres 14 Cine,amenity:cinema,"12701 Manchester Road, Des Peres, 63131",63131,Des Peres,,,https://marcustheatres.com,https://marcustheatres.com
Dick's Sporting Goods,shop:sports,"200 West County Center Drive, Des Peres, MO, 63131",63131,Des Peres,+1 314-649-1400,,https://stores.dickssportinggoods.com/mo/des-peres/452/,https://stores.dickssportinggoods.com/mo/des-peres/452/
Dierbergs,shop:supermarket,"1080 Lindemann Road, Des Peres, MO, 63131",63131,Des Peres,,,https://www.dierbergs.com/store-locations/des-peres-market,https://www.dierbergs.com/store-locations/des-peres-market
Dierbergs Pharmacy,amenity:pharmacy,"1080 Lindemann Road, Des Peres, 63131",63131,Des Peres,,,,
Donald Danforth Plant Science Center,office:research,"975 North Warson Road, Olivette, MO, 63131",63131,Des Peres,,,,
Frontenac Police Department,office:government,"10555 Clayton Road, Frontenac, MO, 63131",63131,Des Peres,,,,
Frontenac Racquet Club,leisure:sports_centre,"10455 German Blvd., 63131",63131,Des Peres,,,,
Golf Galaxy,shop:sports,"11955 Manchester Road, Des Peres, 63131",63131,Des Peres,,,,
Jamba,amenity:fast_food,"80 West County Center Drive, Des Peres, MO, 63131",63131,Des Peres,+1 866-473-7848,,https://locations.jamba.com/mo/des-peres/80-w-county-center-drive,https://www.jamba.com/contact-us
KPP Pratama Madiun,office:government,"4 Jalan Mayjend DI. Panjaitan, 63131",63131,Des Peres,,,,
Life Time,leisure:fitness_centre,"2051 South Lindbergh Boulevard, Frontenac, MO, 63131",63131,Des Peres,,frontenac@ltfinc.onmicrosoft.com,https://www.lifetime.life/life-time-locations/mo-frontenac.html,https://www.lifetime.life/life-time-locations/mo-frontenac.html#ltAboutLifeTime94f8
Michaels,shop:craft,"11945 Manchester Road, Des Peres, 63131",63131,Des Peres,,,,
Midwest Sport Hockey,leisure:sports_centre,"570 Weidman Road, Manchester, MO, 63131",63131,Des Peres,+1-636-230-6466,,https://midwestsporthockey.com/,
Neiman Marcus,shop:department_store,"100 Plaza Frontenac Street, Frontenac, 63131",63131,Des Peres,,,,
Panda Express,amenity:fast_food,"188 West County Center, Des Peres, MO, 63131",63131,Des Peres,+1 314-821-1860,,https://www.pandaexpress.com/locations/mo/des-peres/2170,
Plaza Frontenac,shop:mall,"1701 South Lindbergh Boulevard, Frontenac, 63131",63131,Des Peres,,frontenac@bricktops.com,https://www.plazafrontenac.com/,https://www.plazafrontenac.com/en/contact-us
Russel Stover,shop:chocolate,"11697 Manchester Road, Des Peres, 63131",63131,Des Peres,,,,
